sensor,sensor_id,timestamp,temp_int,umid_int,umid_ext,temp_ext,localizacao,camara,analog
ESP32-PI,,01/03/2025 15:17:09,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:11,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:13,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:15,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:17,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:19,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:21,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:24,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:26,31.4,63.3,63.3,63.3,,1,0
ESP32-PI,,01/03/2025 15:17:28,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:30,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:32,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:34,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:36,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:39,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:41,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:43,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:17:45,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:17:47,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:17:49,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:52,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:54,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:56,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:17:58,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:00,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:03,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:05,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:07,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:09,31.4,63.4,63.4,63.4,,1,0
ESP32-PI,,01/03/2025 15:18:11,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:13,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:16,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:18,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:20,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:22,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:24,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:26,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:28,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:31,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:33,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:35,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:37,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:39,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:41,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:43,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:46,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:48,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:50,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:18:52,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:54,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:56,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:18:59,31.5,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:01,31.5,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:03,31.5,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:05,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:08,31.5,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:10,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:12,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:14,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:16,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:18,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:21,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:23,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:25,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:27,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:29,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:31,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:34,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:36,31.4,63.5,63.5,63.5,,1,0
ESP32-PI,,01/03/2025 15:19:38,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:40,31.5,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:42,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:44,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:19:47,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:50,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:52,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:19:54,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:19:56,31.4,63.6,63.6,63.6,,1,0
ESP32-PI,,01/03/2025 15:19:58,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:20:01,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:20:03,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:20:05,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:20:07,31.4,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:20:10,31.4,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:20:12,31.4,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:20:14,31.4,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:20:16,31.4,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:20:18,31.4,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:20:20,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:22,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:25,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:27,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:29,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:32,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:34,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:36,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:38,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:40,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:42,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:45,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:47,31.4,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:49,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:20:51,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:53,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:20:55,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:20:58,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:00,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:02,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:04,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:06,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:08,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:11,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:12,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:15,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:17,31.4,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:19,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:21,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:23,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:25,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:28,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:30,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:32,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:34,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:36,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:21:39,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:21:41,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:21:43,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:21:46,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:48,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:21:50,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:52,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:54,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:21:57,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:21:59,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:01,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:03,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:05,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:07,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:09,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:11,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:14,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:16,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:18,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:20,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:22,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:24,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:22:27,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:29,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:31,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:33,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:36,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:38,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:40,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:42,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:22:44,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:46,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:48,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:50,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:53,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:55,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:57,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:22:59,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:01,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:03,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:06,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:08,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:10,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:12,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:14,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:16,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:18,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:21,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:23,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:25,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:27,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:29,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:31,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:23:33,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:36,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:38,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:40,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:42,31.5,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:23:44,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:46,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:49,31.5,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:23:51,31.5,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:23:53,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:55,31.5,63.7,63.7,63.7,,1,0
ESP32-PI,,01/03/2025 15:23:57,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:23:59,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:24:01,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:24:04,31.5,63.8,63.8,63.8,,1,0
ESP32-PI,,01/03/2025 15:24:06,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:24:08,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:24:10,31.5,63.9,63.9,63.9,,1,0
ESP32-PI,,01/03/2025 15:24:12,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:24:14,31.5,64,64,64,,1,0
ESP32-PI,,01/03/2025 15:24:17,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:19,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:21,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:23,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:25,31.5,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:27,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:29,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:32,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:34,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:36,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:38,31.4,64.1,64.1,64.1,,1,0
ESP32-PI,,01/03/2025 15:24:40,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:43,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:45,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:47,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:49,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:51,31.4,64.2,64.2,64.2,,1,0
ESP32-PI,,01/03/2025 15:24:53,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:24:55,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:24:58,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:00,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:02,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:04,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:06,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:09,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:11,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:13,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:15,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:18,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:20,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:22,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:24,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:27,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:29,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:31,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:33,31.3,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:35,31.4,64.3,64.3,64.3,,1,0
ESP32-PI,,01/03/2025 15:25:37,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:39,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:42,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:44,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:46,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:48,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:51,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:53,31.4,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:55,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:57,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:25:59,31.3,64.4,64.4,64.4,,1,0
ESP32-PI,,01/03/2025 15:26:01,31.3,64.5,64.5,64.5,,1,0
ESP32-PI,,01/03/2025 15:26:04,31.3,64.5,64.5,64.5,,1,0
ESP32-PI,,01/03/2025 15:26:06,31.3,64.5,64.5,64.5,,1,0
ESP32-PI,,01/03/2025 15:26:09,31.3,64.5,64.5,64.5,,1,0
ESP32-PI,,01/03/2025 15:26:11,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:26:13,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:26:15,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:26:17,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:26:19,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:22,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:24,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:26,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:28,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:30,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:32,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:34,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:37,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:39,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:41,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:43,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:45,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:47,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:49,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:52,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:54,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:56,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:26:58,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:01,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:03,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:05,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:07,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:09,31.2,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:11,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:13,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:16,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:18,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:20,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:22,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:24,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:26,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:28,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:31,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:33,31.3,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:27:35,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:37,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:39,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:41,31.3,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:27:44,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:46,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:48,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:50,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:52,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:54,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:56,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:27:59,31.3,64.5,64.5,64.5,,1,0
ESP32-PI,,01/03/2025 15:28:01,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:28:03,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:28:05,31.3,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:28:07,31.2,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:28:10,31.2,64.6,64.6,64.6,,1,0
ESP32-PI,,01/03/2025 15:28:12,31.2,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:28:14,31.2,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:28:16,31.2,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:28:19,31.2,64.7,64.7,64.7,,1,0
ESP32-PI,,01/03/2025 15:28:21,31.2,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:28:23,31.2,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:28:25,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:27,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:30,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:32,31.2,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:28:34,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:36,31.2,64.8,64.8,64.8,,1,0
ESP32-PI,,01/03/2025 15:28:39,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:41,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:43,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:45,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:47,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:50,31.2,64.9,64.9,64.9,,1,0
ESP32-PI,,01/03/2025 15:28:52,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:28:54,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:28:56,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:28:58,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:01,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:03,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:05,31.2,65,65,65,,1,0
ESP32-PI,,01/03/2025 15:29:07,31.2,65,65,65,,1,0
